FechaControl,codigo_cliente,codigo_producto,Marca_gestion,tipo_gestion,Contacto,Acuerdo,Cumplimiento,# Gestiones,Franja horaria,Motivo de no gestiÃƒÂ³n,DiasMora,RDiasMora,SaldoCapital,Score,RScore,Nivel_Riesgo,numero_gestiones_pred,mejor_gestion_pred,fecha_inicio_proxima_gestion,DiasMoraMesSiguiente,RDiasMoraMesSiguiente,INDBYM,Fecha_Desembolso,Monto_Desembolsado,Departamento,Tipo_credito
6/1/2024,69565022,11162773654,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Número no disponible,2,B. 1 - 30 dias,125072.68811711692,830,D. >124 a 164,C. Riesgo Bajo,4,TEL,7/8/2024,4,A. Al día,Buenos,6/15/2024,477823,Putumayo,Consumo
6/1/2024,1113240976,12095985318,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Mañana,Otros motivos,0,D. Mayor a 60 dias,52511.78725884139,927,D. >124 a 164,B. Riesgo Medio,24,TEL,8/21/2024,0,D. Mayor a 60 días,Buenos,12/22/2023,69412,Amazonas,Consumo
6/1/2024,1077539284,13594849427,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Otros motivos,46,A. Al dia,138227.72654274982,868,C. >875 a 882,B. Riesgo Medio,8,SMS,8/9/2024,17,A. Al día,Buenos,1/11/2024,214557,Tolima,Consumo
8/1/2024,25759226,13277919169,Gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,21,Mañana,Número no disponible,2,A. Al dia,116862.09054424553,223,F. Mayor a 932,A. Riesgo Alto,11,SMS,8/18/2024,4,A. Al día,Buenos,5/26/2024,182454,Amazonas,Consumo
7/1/2024,38486082,12390041622,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,4,Mañana,Ausencia de datos,57,A. Al dia,81120.44546353607,829,C. >82 a 124,C. Riesgo Bajo,4,EMAIL,8/17/2024,1,A. Al día,Buenos,2/27/2024,240164,Cesar,Comercial
7/1/2024,22822701,11572939343,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,2,A. Al dia,89728.71157089085,159,C. >875 a 882,A. Riesgo Alto,9,WHATSAPP,9/14/2024,1,A. Al día,Buenos,4/6/2024,177020,Magdalena,Consumo
7/1/2024,66689321,22086446312,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Cliente no localizado,0,A. Al dia,181444.55270986483,842,E. >907 a 932,C. Riesgo Bajo,20,SMS,7/2/2024,2,A. Al día,Buenos,7/17/2024,419846,San Andrés y Providencia,Consumo
8/1/2024,978209911,19602092288,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,95490.79140501264,918,A. Hasta 843,A. Riesgo Alto,1,WHATSAPP,8/11/2024,0,A. Al día,Buenos,3/16/2024,201635,Caquetá,Comercial
7/1/2024,0,10859428779,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,2,A. Al dia,194458.45392186288,604,E. >907 a 932,B. Riesgo Medio,5,SMS,9/9/2024,0,A. Al día,Malos,7/13/2024,396956,San Andrés y Providencia,Vivienda
8/1/2024,1095027012,10731916602,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,4,Tarde,Ausencia de datos,0,B. 1 - 30 dias,33810.21892089172,940,E. >907 a 932,C. Riesgo Bajo,5,SMS,7/15/2024,29,B. 1 - 30 días,Buenos,2/9/2024,490550,La Guajira,Vivienda
8/1/2024,1107448194,10306924885,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Otros motivos,0,C. 31 - 60 dias,247064.3329,873,A. Hasta 843,B. Riesgo Medio,12,SMS,9/18/2024,0,A. Al día,Buenos,8/2/2024,217841,Amazonas,Comercial
8/1/2024,1042003239,14570628973,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Mañana,Otros motivos,3,A. Al dia,168575.82444266297,547,F. Mayor a 932,C. Riesgo Bajo,8,WHATSAPP,7/4/2024,0,A. Al día,Buenos,6/29/2024,106096,Cundinamarca,Comercial
6/1/2024,57046963,12891436658,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,3,A. Al dia,177659.61716177268,917,E. >907 a 932,C. Riesgo Bajo,10,TEL,8/7/2024,137,C. 31 - 60 días,Buenos,7/25/2024,199495,Casanare,Comercial
6/1/2024,1062395545,10779467076,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,4,Tarde,Cliente no localizado,3,A. Al dia,63876.53151,947,E. >907 a 932,B. Riesgo Medio,15,WHATSAPP,8/21/2024,0,A. Al día,Buenos,5/25/2024,398164,Norte de Santander,Vivienda
7/1/2024,107329852,12952573040,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Número no disponible,0,A. Al dia,206404.73083858308,906,C. >875 a 882,C. Riesgo Bajo,9,WHATSAPP,8/16/2024,0,A. Al día,Buenos,5/19/2024,216899,Chocó,Consumo
8/1/2024,1090523718,17527570187,No gestionado,SMS,Contacto,Acuerdo,No cumplimiento,4,Mañana,Número no disponible,3,A. Al dia,253216.46601614085,185,D. >882 a 907,A. Riesgo Alto,4,WHATSAPP,9/7/2024,34,A. Al día,Buenos,4/4/2024,418244,Valle del Cauca,Vivienda
6/1/2024,1047359512,11340049645,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,4,Mañana,Ausencia de datos,2,C. 31 - 60 dias,49569.15401397112,964,E. >549 a 614,C. Riesgo Bajo,6,WHATSAPP,8/1/2024,6,A. Al día,Buenos,2/25/2024,472757,Antioquia,Comercial
8/1/2024,21005983,10627817025,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Mañana,Ausencia de datos,2,A. Al dia,504548.0946957195,907,A. Hasta 843,B. Riesgo Medio,5,WHATSAPP,8/19/2024,7,A. Al día,Buenos,6/21/2024,95768,Nariño,Comercial
6/1/2024,977709811,9851529604,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,1,Noche,Ausencia de datos,85,A. Al dia,73380.62039045677,941,E. >907 a 932,C. Riesgo Bajo,10,SMS,9/6/2024,156,A. Al día,Malos,4/18/2024,259893,Vichada,Consumo
8/1/2024,1120673050,12013516306,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,0,A. Al dia,426058.7568950076,806,C. >875 a 882,C. Riesgo Bajo,11,SMS,8/20/2024,194,D. Mayor a 60 días,Buenos,7/25/2024,50356,Tolima,Comercial
8/1/2024,2714197,12263163519,Gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,1,Tarde,Número no disponible,9,A. Al dia,554869.0084865608,896,A. Hasta 42,A. Riesgo Alto,12,SMS,9/11/2024,0,A. Al día,Malos,6/26/2024,160738,San Andrés y Providencia,Comercial
7/1/2024,3002380,62088782051,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,176,A. Al dia,153770.36937736705,858,C. >291 a 414,A. Riesgo Alto,20,SMS,8/9/2024,117,A. Al día,Buenos,7/21/2024,426395,Chocó,Comercial
8/1/2024,77516012,11571555470,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,74646.77940074024,898,A. Hasta 672,C. Riesgo Bajo,8,SMS,7/20/2024,0,A. Al día,Buenos,5/24/2024,435526,Caquetá,Comercial
7/1/2024,993741267,12109157632,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Cliente no localizado,0,A. Al dia,172413.22198961745,894,F. Mayor a 932,A. Riesgo Alto,9,TEL,9/16/2024,2,A. Al día,Buenos,4/21/2024,217389,Cauca,Comercial
6/1/2024,1046222933,13812914588,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Mañana,Número no disponible,16,A. Al dia,134581.7746,932,A. Hasta 843,C. Riesgo Bajo,11,SMS,9/2/2024,0,B. 1 - 30 días,Malos,4/6/2024,354867,Nariño,Consumo
6/1/2024,1097306773,9807820302,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,40409.39675522101,925,A. Hasta 42,B. Riesgo Medio,10,SMS,8/2/2024,0,A. Al día,Buenos,7/12/2024,91744,Risaralda,Consumo
7/1/2024,41858898,10650914287,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,3,Mañana,Ausencia de datos,154,A. Al dia,235766.69093958056,101,F. Mayor a 932,B. Riesgo Alto,12,TEL,7/21/2024,2,D. Mayor a 60 días,Buenos,6/26/2024,327891,Meta,Comercial
8/1/2024,14826446,9368942136,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,6,Tarde,Otros motivos,1,A. Al dia,78805.18064432513,214,B. >42 a 82,A. Riesgo Alto,15,TEL,7/8/2024,46,A. Al día,Buenos,1/15/2024,229554,Bolívar,Vivienda
8/1/2024,1118047802,10022166977,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,D. Mayor a 60 dias,205348.7707919597,340,A. Hasta 843,B. Riesgo Medio,6,SMS,8/13/2024,0,A. Al día,Buenos,3/30/2024,288343,Tolima,Vivienda
7/1/2024,24519673,12599375443,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,0,B. 1 - 30 dias,102468.16410982703,860,A. Hasta 672,C. Riesgo Bajo,9,WHATSAPP,8/21/2024,2,A. Al día,Buenos,6/22/2024,281272,Meta,Vivienda
8/1/2024,60330664,11721575789,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,0,A. Al dia,144828.1652200153,894,B. >843 a 875,C. Riesgo Bajo,3,TEL,7/7/2024,0,A. Al día,Malos,8/3/2024,205079,Nariño,Comercial
7/1/2024,51075699,12568050843,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Mañana,Ausencia de datos,3,C. 31 - 60 dias,236524.2459282736,854,B. >843 a 875,C. Riesgo Bajo,20,SMS,8/10/2024,5,A. Al día,Buenos,3/2/2024,492795,Caquetá,Consumo
8/1/2024,60940825,12482417024,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,294334.4945367059,220,F. Mayor a 238,C. Riesgo Bajo,18,WHATSAPP,7/13/2024,15,A. Al día,Buenos,6/16/2024,207197,Bolívar,Vivienda
8/1/2024,1044829251,12369638390,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,5,Mañana,Ausencia de datos,1,A. Al dia,274670.3403,905,C. >875 a 882,C. Riesgo Medio,4,SMS,7/7/2024,0,A. Al día,Malos,7/27/2024,396497,Atlántico,Vivienda
8/1/2024,1029190239,15530183074,No gestionado,SMS,Contacto,Acuerdo,No cumplimiento,0,Tarde,Cliente no localizado,25,A. Al dia,411406.3501560443,47,B. >42 a 82,C. Riesgo Medio,7,SMS,9/11/2024,1,A. Al día,Buenos,8/4/2024,346906,Casanare,Vivienda
7/1/2024,1064500869,11301763425,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Tarde,Ausencia de datos,37,A. Al dia,70823.77366,850,A. Hasta 843,A. Riesgo Alto,21,TEL,8/18/2024,1,A. Al día,Buenos,5/11/2024,218072,Sucre,Vivienda
7/1/2024,95278891,13345759678,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,147,A. Al dia,383369.0132275905,881,C. >875 a 882,A. Riesgo Alto,17,EMAIL,8/14/2024,0,A. Al día,Malos,5/10/2024,395406,Amazonas,Comercial
8/1/2024,958056118,13813397004,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,0,Noche,Cliente no localizado,19,A. Al dia,104587.0677271547,891,D. >882 a 907,C. Riesgo Bajo,24,SMS,9/10/2024,0,B. 1 - 30 días,Buenos,6/23/2024,187945,Caldas,Consumo
6/1/2024,1022496691,12121116363,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,1,A. Al dia,135599.2101065321,901,A. Hasta 672,C. Riesgo Bajo,4,WHATSAPP,7/5/2024,78,A. Al día,Buenos,3/17/2024,302491,Tolima,Comercial
6/1/2024,87720156,13200263396,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Otros motivos,3,A. Al dia,335570.1074,925,C. >875 a 882,B. Riesgo Medio,14,WHATSAPP,8/18/2024,198,D. Mayor a 60 días,Buenos,4/20/2024,296744,Vaupés,Consumo
6/1/2024,977103164,15478928732,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Mañana,Ausencia de datos,0,A. Al dia,24400.21953622404,915,B. >214 a 291,C. Riesgo Bajo,10,SMS,8/17/2024,59,A. Al día,Buenos,4/5/2024,53297,Antioquia,Comercial
6/1/2024,42378496,11839074507,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Mañana,Número no disponible,0,A. Al dia,300010.3753755797,923,B. >672 a 762,C. Riesgo Bajo,12,TEL,9/1/2024,0,A. Al día,Buenos,5/11/2024,508578,Cauca,Vivienda
6/1/2024,30587288,8644007595,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,0,A. Al dia,488563.9155464318,847,E. >907 a 932,C. Riesgo Bajo,20,SMS,7/8/2024,0,A. Al día,Buenos,5/28/2024,221070,San Andrés y Providencia,Consumo
7/1/2024,984136259,14045681471,Gestionado,SMS,No contacto,No acuerdo,Cumplimiento,22,Mañana,Ausencia de datos,2,A. Al dia,177525.4389915498,951,F. Mayor a 932,C. Riesgo Bajo,7,SMS,9/17/2024,0,A. Al día,Malos,5/1/2024,94366,Norte de Santander,Vivienda
8/1/2024,1070842330,12046301873,No gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,12,Tarde,Ausencia de datos,163,A. Al dia,300487.4475,852,F. Mayor a 932,C. Riesgo Bajo,16,SMS,9/15/2024,85,A. Al día,Buenos,5/12/2024,156331,Guaviare,Consumo
7/1/2024,1070167677,10136410474,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,5,Tarde,Otros motivos,1,A. Al dia,364617.8102284055,879,C. >762 a 806,C. Riesgo Bajo,2,WHATSAPP,8/2/2024,0,A. Al día,Malos,6/27/2024,284599,Quindío,Vivienda
8/1/2024,1040586575,12084928252,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,4,Mañana,Número no disponible,104,A. Al dia,156709.69826986126,842,E. >907 a 932,A. Riesgo Muy Alto,8,WHATSAPP,8/17/2024,1,A. Al día,Buenos,7/28/2024,111773,Cundinamarca,Vivienda
6/1/2024,995643892,12541791218,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Noche,Número no disponible,0,A. Al dia,228529.0000936268,888,B. >843 a 875,C. Riesgo Bajo,19,TEL,8/18/2024,0,A. Al día,Malos,4/7/2024,227956,Sucre,Vivienda
6/1/2024,74686709,10642039653,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,203555.02675358256,837,C. >875 a 882,B. Riesgo Medio,14,SMS,9/17/2024,67,A. Al día,Malos,4/8/2024,259875,Guaviare,Comercial
8/1/2024,26720836,13187716674,Gestionado,SMS,Contacto,No acuerdo,No cumplimiento,0,Mañana,Ausencia de datos,3,A. Al dia,47227.82754,159,D. >882 a 907,B. Riesgo Medio,25,SMS,8/20/2024,2,A. Al día,Buenos,4/3/2024,154393,Santander,Vivienda
6/1/2024,3860767,11201053294,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,12,Tarde,Ausencia de datos,0,D. Mayor a 60 dias,227900.52952207063,820,A. Hasta 42,B. Riesgo Medio,22,WHATSAPP,7/18/2024,1,B. 1 - 30 días,Malos,8/18/2024,169624,Boyacá,Consumo
6/1/2024,21513753,10950033656,No gestionado,WHATSAPP,No contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,272972.5296889857,661,C. >875 a 882,B. Riesgo Medio,8,TEL,8/15/2024,0,A. Al día,Buenos,8/26/2024,255260,Cauca,Vivienda
6/1/2024,1003186181,10529329046,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,0,B. 1 - 30 dias,215721.2974511476,927,E. >907 a 932,B. Riesgo Medio,4,WHATSAPP,8/19/2024,1,D. Mayor a 60 días,Buenos,7/8/2024,405093,Cundinamarca,Vivienda
6/1/2024,1038915532,11919272473,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Noche,Ausencia de datos,0,A. Al dia,51935.42241691212,849,C. >875 a 882,B. Riesgo Medio,18,SMS,9/12/2024,0,B. 1 - 30 días,Buenos,7/27/2024,293779,Boyacá,Comercial
6/1/2024,1118434192,12227077213,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,16,Mañana,Ausencia de datos,126,A. Al dia,36237.86445060938,908,D. >882 a 907,B. Riesgo Medio,5,WHATSAPP,7/2/2024,107,A. Al día,Buenos,7/25/2024,138050,Norte de Santander,Vivienda
6/1/2024,1107891692,11851807274,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,0,A. Al dia,257553.0275513777,871,B. >843 a 875,A. Riesgo Alto,2,EMAIL,7/2/2024,4,A. Al día,Malos,6/20/2024,452785,Cauca,Comercial
6/1/2024,7121564,10557066653,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,156,A. Al dia,77824.35172926482,882,B. >843 a 875,A. Riesgo Alto,19,SMS,7/12/2024,0,A. Al día,Buenos,8/18/2024,87155,Guainía,Comercial
7/1/2024,1088459292,10016549794,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Número no disponible,2,A. Al dia,93503.16039681986,936,E. >907 a 932,A. Riesgo Muy Alto,6,WHATSAPP,7/4/2024,0,B. 1 - 30 días,Buenos,7/20/2024,477180,La Guajira,Comercial
8/1/2024,1065517911,12237452701,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,0,A. Al dia,162134.71437317875,875,E. >907 a 932,B. Riesgo Medio,4,WHATSAPP,9/7/2024,0,A. Al día,Buenos,7/16/2024,252995,Atlántico,Consumo
6/1/2024,1069512757,12423798096,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,8,A. Al dia,187870.6954197198,822,A. Hasta 843,B. Riesgo Alto,17,SMS,9/2/2024,0,A. Al día,Buenos,7/30/2024,346208,Amazonas,Comercial
6/1/2024,1193806610,11024639909,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,7,Mañana,Otros motivos,0,A. Al dia,154797.49581685037,50,C. >875 a 882,C. Riesgo Bajo,22,EMAIL,8/3/2024,0,A. Al día,Malos,7/5/2024,228265,Atlántico,Comercial
8/1/2024,1117219396,13948052829,Gestionado,TEL,Contacto,No acuerdo,Cumplimiento,19,Noche,Ausencia de datos,0,A. Al dia,70168.99568030576,924,A. Hasta 843,C. Riesgo Bajo,12,WHATSAPP,9/5/2024,3,A. Al día,Buenos,5/12/2024,372282,La Guajira,Consumo
6/1/2024,0,12527358586,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,53,A. Al dia,162109.55606840213,852,E. >907 a 932,B. Riesgo Medio,3,TEL,7/6/2024,0,A. Al día,Malos,4/6/2024,480888,Cundinamarca,Comercial
6/1/2024,42308397,10810893896,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Noche,Ausencia de datos,0,B. 1 - 30 dias,383499.9084153083,955,C. >875 a 882,B. Riesgo Medio,12,SMS,8/15/2024,0,D. Mayor a 60 días,Buenos,3/26/2024,492703,Casanare,Consumo
7/1/2024,997681342,12133302211,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,2,A. Al dia,331725.8468561822,843,A. Hasta 42,A. Riesgo Alto,3,SMS,9/9/2024,0,A. Al día,Buenos,5/23/2024,113104,Bolívar,Comercial
8/1/2024,1027825887,13300494155,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Noche,Otros motivos,0,B. 1 - 30 dias,158599.04656938274,933,B. >42 a 82,B. Riesgo Medio,7,SMS,7/3/2024,1,A. Al día,Buenos,6/30/2024,482098,Quindío,Vivienda
6/1/2024,1009442112,11718817012,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,7,Mañana,Ausencia de datos,2,D. Mayor a 60 dias,272663.4991359889,889,B. >843 a 875,C. Riesgo Bajo,10,SMS,9/1/2024,3,B. 1 - 30 días,Malos,5/2/2024,169197,Arauca,Vivienda
8/1/2024,26417518,15867494779,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,13,Mañana,Número no disponible,1,A. Al dia,182717.71916841075,909,A. Hasta 843,A. Riesgo Alto,3,WHATSAPP,7/6/2024,0,A. Al día,Buenos,8/13/2024,224747,Magdalena,Consumo
8/1/2024,36158066,13677462148,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,164439.8254084244,946,C. >291 a 414,C. Riesgo Bajo,16,SMS,9/10/2024,0,A. Al día,Buenos,6/29/2024,363699,Tolima,Consumo
6/1/2024,988447668,12419457862,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,1,Mañana,Ausencia de datos,1,A. Al dia,156837.98718737077,554,D. >882 a 907,C. Riesgo Bajo,25,TEL,9/5/2024,1,A. Al día,Buenos,7/13/2024,218495,Nariño,Vivienda
6/1/2024,2143598,13630478333,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Tarde,Cliente no localizado,0,A. Al dia,230654.72306456236,897,D. >882 a 907,A. Riesgo Alto,17,SMS,9/15/2024,10,A. Al día,Malos,6/12/2024,394981,Nariño,Vivienda
6/1/2024,66748373,10239555807,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Mañana,Cliente no localizado,1,A. Al dia,144698.88622870157,878,F. Mayor a 932,A. Riesgo Alto,3,TEL,7/12/2024,0,A. Al día,Malos,8/22/2024,156947,Magdalena,Comercial
8/1/2024,4737440,14008427910,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,3,D. Mayor a 60 dias,108463.37253636088,861,B. >42 a 82,A. Riesgo Muy Alto,9,SMS,8/6/2024,146,A. Al día,Buenos,5/4/2024,497757,Risaralda,Consumo
6/1/2024,43539542,11714799077,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,12,Mañana,Ausencia de datos,0,A. Al dia,246079.9624,893,C. >875 a 882,C. Riesgo Bajo,18,WHATSAPP,7/2/2024,0,A. Al día,Buenos,1/28/2024,493535,Magdalena,Vivienda
8/1/2024,66092499,11107373236,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,22549.489755740902,190,E. >907 a 932,A. Riesgo Alto,20,SMS,9/20/2024,107,A. Al día,Buenos,6/12/2024,238658,Guaviare,Consumo
6/1/2024,111381167,9961234923,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,C. 31 - 60 dias,33000.013245550785,853,B. >843 a 875,C. Riesgo Bajo,1,SMS,7/12/2024,0,C. 31 - 60 días,Buenos,4/17/2024,360313,Meta,Vivienda
8/1/2024,30664436,11659294069,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,4,Mañana,Ausencia de datos,0,A. Al dia,466774.6871,974,D. >882 a 907,A. Riesgo Alto,5,SMS,8/21/2024,0,B. 1 - 30 días,Buenos,8/29/2024,306503,Sucre,Consumo
6/1/2024,1105117001,12914821513,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,7,Tarde,Número no disponible,2,A. Al dia,119829.91122021638,943,F. Mayor a 932,C. Riesgo Bajo,8,SMS,8/13/2024,3,A. Al día,Buenos,6/20/2024,195623,Putumayo,Vivienda
7/1/2024,997580076,12801813276,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,0,A. Al dia,196371.1961057987,953,A. Hasta 42,B. Riesgo Alto,14,EMAIL,8/12/2024,0,C. 31 - 60 días,Buenos,8/13/2024,466651,Norte de Santander,Vivienda
8/1/2024,36450442,15466418197,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,7,Mañana,Ausencia de datos,137,A. Al dia,395796.88326931023,968,F. Mayor a 873,C. Riesgo Bajo,13,SMS,8/17/2024,0,A. Al día,Malos,6/5/2024,296354,Atlántico,Comercial
8/1/2024,54505178,10115333233,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,0,A. Al dia,69697.84662,155,E. >907 a 932,A. Riesgo Alto,7,SMS,7/9/2024,1,A. Al día,Malos,7/29/2024,203166,Casanare,Consumo
8/1/2024,1118081820,13581767417,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,84512.06982769478,890,B. >214 a 291,C. Riesgo Bajo,18,TEL,7/16/2024,0,C. 31 - 60 días,Buenos,6/30/2024,80739,Cauca,Consumo
6/1/2024,1007996291,13512667659,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,11,Mañana,Ausencia de datos,0,A. Al dia,109734.3088,938,A. Hasta 843,A. Riesgo Alto,3,WHATSAPP,7/19/2024,0,A. Al día,Buenos,7/27/2024,333579,Putumayo,Comercial
6/1/2024,1070906710,10913608661,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,7,Tarde,Número no disponible,0,A. Al dia,37963.14445957392,848,F. Mayor a 932,C. Riesgo Bajo,6,WHATSAPP,9/13/2024,1,A. Al día,Buenos,5/17/2024,93576,San Andrés y Providencia,Vivienda
8/1/2024,1020150772,70572306182,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,117071.18350892577,848,A. Hasta 672,C. Riesgo Bajo,15,TEL,7/5/2024,1,A. Al día,Buenos,6/14/2024,154052,Boyacá,Comercial
7/1/2024,1135441363,12597916655,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,2,A. Al dia,93158.89742,895,B. >843 a 875,C. Riesgo Bajo,2,SMS,7/19/2024,0,A. Al día,Buenos,4/5/2024,328738,Huila,Vivienda
7/1/2024,1088609133,10785105260,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,5,Mañana,Cliente no localizado,1,A. Al dia,407625.2070886052,876,F. Mayor a 932,A. Riesgo Alto,22,SMS,9/21/2024,3,D. Mayor a 60 días,Buenos,7/19/2024,502620,Norte de Santander,Vivienda
7/1/2024,973185496,10392169514,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,17,Tarde,Número no disponible,0,A. Al dia,46020.314617085765,850,F. Mayor a 614,B. Riesgo Medio,4,SMS,8/19/2024,1,A. Al día,Buenos,6/21/2024,270953,Norte de Santander,Vivienda
6/1/2024,13602691,12642254570,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Mañana,Número no disponible,147,A. Al dia,208214.24466237007,974,D. >806 a 847,B. Riesgo Alto,12,SMS,9/21/2024,5,B. 1 - 30 días,Buenos,6/21/2024,141207,La Guajira,Comercial
7/1/2024,32027168,10024138823,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,111423.31546758012,952,B. >843 a 875,A. Riesgo Muy Alto,10,WHATSAPP,8/8/2024,1,A. Al día,Buenos,1/10/2024,76704,Cauca,Consumo
